,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
37556,23.0,1,74.68,9.82,80,1,0,0,1,0,30,1,0,1,0,2,5
37557,23.0,1,52.75,14.55,72,0,0,0,1,1,30,1,1,0,0,3,0
37558,24.0,1,50.65,17.59,83,2,0,0,1,1,30,1,0,0,0,1,14
37559,23.88,0,43.41,3.25,50,1,0,0,1,0,30,1,1,1,0,3,0
37560,23.0,1,88.79,8.1,107,1,0,1,1,1,30,1,0,0,0,1,10
37561,23.0,1,83.36,11.56,126,2,0,1,1,1,30,0,0,0,0,1,14
37562,23.2,1,50.65,12.07,71,0,0,0,1,0,30,1,0,1,0,3,0
37563,23.8,1,45.46,7.87,59,0,0,0,1,1,30,1,1,0,0,3,2
37564,23.18,1,46.78,10.98,50,0,0,0,1,0,30,1,0,1,0,2,3
37565,23.0,1,30.95,2.21,20,1,0,0,1,0,30,1,1,1,0,3,0
37566,23.8,0,49.37,5.72,55,1,0,0,1,1,30,1,0,0,0,3,1
37567,24.0,1,38.08,8.13,45,0,0,0,1,0,120,0,0,1,0,3,0
37568,24.0,0,28.13,2.26,26,0,0,0,1,0,30,1,1,1,0,3,0
37569,24.0,1,67.29,5.52,65,2,0,0,1,1,30,1,0,0,0,2,2
37570,23.0,1,73.27,10.27,96,0,0,1,1,3,30,1,0,0,0,3,1
37571,24.0,1,34.6,2.18,17,1,0,0,1,0,30,1,0,1,0,3,1
37572,23.88,0,29.5,1.49,33,1,0,0,1,0,1,1,1,1,0,3,0
37573,23.58,1,34.6,3.45,25,0,0,0,1,1,120,0,0,0,0,3,0
37574,23.98,1,39.06,6.52,39,0,0,0,1,1,30,1,1,0,0,3,0
37575,23.0,1,49.61,5.36,72,1,0,1,1,0,30,1,0,1,0,3,0
37576,24.0,1,61.87,9.76,65,1,0,0,1,0,30,1,0,1,0,1,6
37577,23.6,1,42.2,7.92,60,1,0,0,1,1,30,1,0,0,0,3,2
37578,23.5,1,31.68,1.81,18,1,0,0,1,0,30,1,1,1,0,3,1
37579,23.0,1,43.2,3.74,65,0,0,0,1,0,120,1,1,1,0,3,0
37580,23.5,1,43.07,3.76,51,1,0,0,1,1,1,1,0,0,0,3,4
37581,23.0,1,27.19,2.16,21,2,0,0,1,0,30,1,1,1,0,3,0
37582,24.0,1,32.93,4.91,35,2,0,0,1,0,30,0,0,1,0,3,3
37583,23.0,1,37.98,5.63,30,1,0,0,1,0,30,1,1,1,0,3,0
37584,24.0,0,41.55,1.48,16,1,0,0,1,0,30,1,1,1,0,3,0
37585,23.98,0,57.52,4.62,43,0,0,0,1,0,30,1,0,1,0,3,0
37586,23.18,1,49.37,5.53,45,1,0,0,1,0,30,1,1,1,0,3,0
37587,23.0,0,48.72,6.41,44,1,0,0,1,0,30,1,0,1,0,3,1
37588,23.8,1,34.39,2.02,39,0,0,0,1,0,30,1,1,1,0,3,0
37589,23.6,1,43.38,7.22,50,1,0,0,1,0,30,1,1,1,0,3,3
37590,23.6,1,47.28,8.72,63,2,0,0,1,0,1,0,0,1,0,3,0
37591,23.5,1,34.72,5.72,30,2,0,0,1,1,1,1,0,0,0,3,1
37592,23.5,1,79.02,12.23,105,2,0,1,1,3,60,0,0,0,0,3,3
37593,23.5,1,33.95,6.77,46,1,0,0,1,1,1,1,0,0,0,3,3
37594,24.0,1,74.75,8.88,83,2,0,0,1,3,60,1,0,0,0,3,4
37595,23.38,1,50.65,12.32,83,0,0,0,1,2,120,1,1,0,0,3,3
37596,24.0,1,31.78,2.73,38,1,0,0,1,0,30,0,0,1,0,3,0
37597,23.5,0,23.21,0.29,108,2,0,0,1,0,60,1,1,1,1,3,0
37598,23.0,1,54.06,10.1,77,2,0,0,1,1,15,1,0,0,0,3,1
37599,23.6,1,36.88,7.42,38,0,0,0,1,0,15,0,0,1,0,2,3
37600,23.0,1,48.68,10.8,73,0,0,0,1,0,120,1,1,1,0,3,0
37601,23.98,1,50.65,8.19,87,2,0,0,1,0,1,1,1,1,0,3,0
37602,24.0,1,32.54,7.74,31,1,0,0,1,1,120,1,0,0,0,1,9
37603,23.8,1,54.49,8.07,59,2,0,0,1,0,1,1,0,1,0,3,0
37604,23.0,0,29.72,2.9,58,1,0,0,0,1,1,1,1,0,0,3,0
37605,23.0,1,47.28,13.56,61,1,0,0,1,0,1,1,1,1,0,3,4
37606,23.8,1,89.77,24.67,90,2,0,1,1,0,1,1,0,1,0,3,0
37607,23.0,1,79.02,8.69,98,1,0,1,1,0,120,1,0,1,0,1,6
37608,23.0,1,36.45,2.66,38,2,0,0,1,0,120,1,1,1,0,2,3
37609,23.8,1,45.48,13.01,56,2,0,0,1,0,1,1,1,1,0,3,2
37610,23.0,1,32.93,2.73,31,1,0,0,1,0,60,1,0,1,0,3,0
37611,24.0,1,32.54,4.16,45,1,0,1,1,0,60,1,0,1,0,3,0
37612,23.8,1,50.65,12.04,71,1,0,0,1,4,7,1,1,0,0,3,0
37613,23.98,1,35.81,2.95,31,1,0,0,1,0,1,1,0,1,0,3,0
37614,23.0,1,31.47,7.43,43,2,0,0,1,0,120,1,1,1,0,3,0
37615,23.58,1,32.93,5.23,35,0,0,0,1,0,120,1,0,1,0,3,0
37616,23.98,1,41.22,4.13,29,0,0,0,1,0,30,1,1,1,0,3,2
37617,23.9,1,54.23,12.71,70,1,0,1,1,0,1,1,0,1,0,3,0
37618,23.98,0,28.2,0.14,48,1,0,0,1,0,60,1,0,1,1,3,0
37619,23.88,1,35.15,4.56,49,1,0,0,1,0,120,1,0,1,0,2,2
37620,23.0,1,36.47,11.27,63,1,0,0,1,0,60,1,0,1,0,3,2
37621,24.0,1,59.77,7.49,70,0,0,1,1,5,7,1,0,0,0,3,3
37622,23.0,1,83.36,13.42,92,2,0,1,1,1,1,1,1,0,0,1,7
37623,23.0,1,43.72,6.87,57,2,0,0,1,0,15,1,1,1,0,3,2
37624,23.9,1,40.04,6.08,53,2,0,0,1,0,1,1,0,1,0,3,0
37625,23.8,0,39.95,3.74,58,1,0,0,1,0,1,1,0,1,0,2,3
37626,23.5,0,46.65,7.95,81,2,0,0,1,1,1,1,0,0,0,3,0
37627,23.8,1,32.33,8.81,56,1,0,0,1,1,120,1,0,0,0,3,1
37628,23.5,1,32.65,5.81,33,2,0,0,1,1,1,0,0,0,0,3,0
37629,23.0,1,31.47,9.81,44,2,0,0,1,0,30,1,1,1,0,3,0
37630,23.38,1,32.0,8.4,56,0,0,0,1,3,120,1,0,0,0,3,0
37631,23.6,0,43.2,6.88,71,2,0,0,1,0,1,1,0,1,0,3,0
37632,23.8,0,51.01,10.01,105,2,0,1,1,3,15,1,1,0,0,3,0
37633,23.5,1,46.62,10.97,87,1,0,1,1,1,120,1,0,0,0,1,13
37634,23.28,1,33.3,8.01,34,1,0,0,1,0,3,1,0,1,0,3,1
37635,23.9,1,73.38,11.17,86,0,0,0,1,0,30,1,1,1,0,3,0
37636,24.0,0,30.28,3.6,63,1,0,0,1,1,1,1,0,0,0,3,0
37637,23.38,1,27.19,0.52,12,2,0,0,1,0,1,1,0,1,1,3,0
37638,23.68,1,43.41,8.06,66,2,0,0,1,1,1,1,0,0,0,2,3
37639,23.5,1,56.33,9.21,60,2,0,0,1,5,1,1,1,0,0,1,6
37640,24.0,1,37.96,2.86,32,1,0,0,1,0,60,0,0,1,0,3,0
37641,23.0,1,47.27,9.52,50,2,0,0,1,0,1,1,1,1,0,1,9
37642,23.8,1,97.8,10.47,103,0,0,0,1,1,60,1,0,0,0,3,1
37643,23.8,1,54.23,9.22,70,0,0,1,1,1,1,0,0,0,0,1,14
37644,23.6,1,54.23,9.61,75,1,0,1,1,1,1,1,0,0,0,3,0
37645,23.5,1,39.38,3.59,35,2,0,0,1,0,1,1,1,1,0,2,3
37646,23.0,1,36.45,5.64,37,0,0,0,1,0,60,1,0,1,0,3,3
37647,23.38,1,49.61,8.06,71,2,0,0,1,1,1,1,0,0,0,3,1
37648,23.0,1,35.91,7.86,85,1,0,0,1,2,60,1,1,0,0,3,1
37649,23.98,0,53.84,9.16,89,0,0,0,1,0,60,1,1,1,0,3,2
37650,23.5,0,29.5,4.48,22,1,0,0,1,0,1,0,0,1,0,3,0
37651,23.5,1,28.1,3.4,18,0,0,0,1,0,60,1,0,1,0,3,0
37652,23.37,1,31.47,5.25,55,2,0,0,1,1,1,1,0,0,0,3,0
37653,23.98,1,52.75,7.23,72,2,0,0,1,0,1,1,1,1,0,3,1
37654,23.0,1,27.61,0.7,13,1,0,0,1,0,60,0,0,1,1,3,0
37655,23.58,1,32.93,2.61,25,2,0,0,1,0,1,1,0,1,0,3,0
37656,23.38,1,53.17,9.01,66,1,0,0,1,0,60,1,1,1,0,3,1
37657,23.98,1,33.64,1.86,22,0,0,0,1,0,60,1,0,1,0,3,0
37658,23.7,1,50.65,5.0,87,0,0,0,1,1,60,0,0,0,0,3,1
37659,23.58,1,49.61,7.21,63,0,0,0,1,0,60,1,0,1,0,3,5
37660,23.8,1,32.93,2.73,29,1,0,0,1,0,1,1,1,1,0,3,0
37661,23.0,1,38.4,4.19,54,1,0,0,1,0,60,1,0,1,0,3,0
37662,23.9,1,32.41,4.96,35,0,0,0,1,1,1,1,1,0,0,3,5
37663,23.58,0,42.53,4.76,25,1,0,0,1,0,60,0,0,1,0,3,0
37664,23.9,1,32.54,7.8,50,0,0,0,1,1,60,1,0,0,0,3,0
37665,23.3,0,41.23,4.2,42,1,0,0,1,1,1,1,1,0,0,3,0
37666,23.0,0,45.13,4.81,53,1,0,0,1,0,1,1,0,1,0,3,2
37667,23.98,1,33.24,0.19,60,1,0,0,1,0,1,1,1,1,1,3,0
37668,23.0,1,64.91,14.59,95,0,0,0,1,0,60,0,1,1,0,1,6
37669,23.58,0,34.6,1.35,120,2,0,0,1,0,1,1,0,1,1,3,0
37670,23.0,1,43.07,3.6,60,1,0,0,1,0,60,1,0,1,0,1,7
37671,23.58,1,56.34,5.82,60,1,0,0,1,0,1,0,0,1,0,1,9
37672,23.0,1,26.67,1.83,13,0,0,0,1,0,60,0,0,1,1,3,1
37673,23.6,1,34.39,4.99,35,0,0,0,1,0,60,1,0,1,0,2,2
37674,23.5,1,31.47,2.92,30,1,0,0,1,0,60,1,1,1,0,3,4
37675,23.5,1,49.55,5.9,61,2,0,0,1,0,1,1,0,1,0,3,5
37676,23.37,1,32.0,4.09,75,2,0,0,1,1,1,1,0,0,0,3,2
37677,23.0,1,37.64,2.63,53,1,0,0,1,0,120,0,0,1,0,3,2
37678,23.5,0,41.55,2.57,17,1,0,0,1,0,1,1,1,1,0,3,0
37679,23.5,1,74.75,13.9,90,1,0,0,1,0,60,1,0,1,0,1,6
37680,23.5,1,36.45,6.56,38,1,0,0,1,0,60,1,0,1,0,3,0
37681,23.6,1,43.72,7.7,39,1,0,0,1,1,60,1,1,0,0,3,0
37682,23.8,1,67.06,17.73,118,2,0,1,1,1,1,1,0,0,0,3,5
37683,23.9,1,54.23,11.05,71,0,0,1,1,0,60,1,0,1,0,3,0
37684,23.5,1,88.79,10.23,117,0,0,1,1,3,60,1,0,0,0,1,17
37685,23.8,1,27.87,1.91,13,1,0,0,1,0,60,1,1,1,1,3,0
37686,24.0,1,46.46,5.09,74,1,0,0,1,0,60,1,0,1,0,3,0
37687,23.5,1,31.78,6.61,36,0,0,0,1,0,60,1,1,1,0,2,4
37688,23.8,1,80.61,12.53,81,0,0,1,1,2,60,1,0,0,0,1,7
37689,23.9,0,36.69,7.43,39,1,0,0,1,0,60,1,1,1,0,3,0
37690,23.0,1,48.74,27.12,110,0,0,1,1,1,60,1,0,0,0,3,5
37691,23.5,1,47.63,10.22,63,1,0,0,1,0,60,0,0,1,0,3,4
37692,23.0,1,28.63,11.17,59,0,0,0,1,1,60,0,0,0,0,3,2
37693,23.0,1,25.28,2.48,120,0,0,0,1,0,60,0,0,1,0,3,0
37694,23.0,1,32.65,3.13,24,0,0,0,1,0,60,1,0,1,0,3,0
37695,23.0,1,27.01,4.59,33,0,0,0,1,0,60,1,0,1,0,3,0
37696,23.0,1,49.93,6.52,58,1,0,0,1,0,60,1,0,1,0,3,1
37697,23.0,1,97.48,22.11,122,2,0,1,1,0,60,1,0,1,0,3,0
37698,23.5,1,83.36,12.92,90,2,0,0,1,1,60,1,1,0,0,3,3
37699,23.0,0,64.91,4.87,105,2,0,1,1,2,60,1,0,0,0,2,1
37700,23.3,1,36.88,3.58,42,1,0,0,1,0,60,1,0,1,0,3,0
37701,23.2,1,38.08,5.26,52,0,0,0,1,0,60,1,0,1,0,3,2
37702,23.5,1,31.47,8.92,53,0,0,0,1,1,60,1,0,0,0,3,0
37703,23.0,0,30.28,0.22,54,1,0,0,1,0,60,1,0,1,0,3,4
37704,23.5,1,35.36,12.46,41,1,0,0,1,0,60,1,1,1,0,3,0
37705,23.0,1,54.23,10.78,68,0,0,0,1,0,60,1,0,1,0,1,6
37706,23.0,1,32.0,8.81,53,1,0,0,1,0,60,1,1,1,0,3,0
37707,24.0,1,27.01,0.98,16,0,0,0,1,0,60,1,0,1,0,3,0
37708,24.0,1,40.05,6.02,75,2,0,0,1,5,60,1,0,0,0,3,1
37709,23.0,1,37.32,1.0,23,1,0,0,1,1,60,1,0,0,0,1,6
37710,23.98,1,54.23,8.19,70,1,0,0,1,0,60,1,1,1,0,1,5
37711,23.0,0,32.35,4.17,41,1,0,0,1,0,60,1,0,1,0,2,2
37712,24.0,0,30.28,4.01,51,0,0,0,1,1,60,1,0,0,0,3,0
37713,23.5,1,45.99,5.1,43,0,0,0,1,1,60,0,0,0,0,3,3
37714,23.0,1,38.4,5.87,72,2,0,0,1,0,60,1,1,1,0,3,2
37715,23.5,1,32.0,7.11,67,1,0,0,1,0,60,1,0,1,0,3,0
37716,23.98,0,49.91,2.84,52,1,0,0,1,0,60,0,1,1,0,2,2
37717,23.3,1,36.88,3.53,44,0,0,0,1,1,60,1,1,0,0,2,3
37718,23.0,0,36.67,4.63,39,1,0,0,1,0,60,1,0,1,0,3,0
37719,24.0,1,39.06,1.63,38,0,0,0,1,0,60,1,0,1,0,3,2
37720,23.5,1,34.39,2.22,38,1,0,0,1,0,60,1,0,1,0,2,5
37721,24.0,1,87.81,8.82,132,2,0,1,1,3,60,1,0,0,0,2,4
37722,23.5,1,54.23,11.42,77,1,0,1,1,0,60,1,0,1,0,1,6
37723,23.5,1,38.4,4.99,46,0,0,0,1,0,60,1,1,1,0,2,3
37724,23.2,1,32.93,7.02,34,1,0,0,1,0,60,1,0,1,0,3,0
37725,24.0,1,45.46,7.48,59,2,0,0,1,0,60,1,0,1,0,3,0
37726,24.0,1,31.68,2.09,21,1,0,0,1,0,60,0,0,1,0,3,3
37727,23.18,1,32.41,4.31,33,1,0,0,1,0,60,1,1,1,0,3,1
37728,23.5,1,34.39,5.35,41,0,0,0,1,0,60,1,0,1,0,1,8
37729,23.18,0,27.44,4.45,18,0,0,0,1,0,60,1,0,1,0,3,0
37730,24.0,1,41.06,2.39,42,1,0,0,1,0,60,0,0,1,0,2,4
37731,24.0,1,28.1,0.86,120,2,0,0,1,0,60,1,1,1,1,3,0
37732,23.8,0,49.37,8.66,53,0,0,0,1,1,60,1,0,0,0,3,4
37733,23.0,1,40.04,10.9,60,0,0,0,1,0,60,1,0,1,0,2,2
37734,24.0,1,47.28,5.01,68,0,0,0,1,0,30,1,1,1,0,3,0
37735,23.0,0,42.85,1.89,31,1,0,0,1,0,60,1,1,1,0,3,0
37736,24.0,1,32.54,4.24,42,0,0,0,1,0,60,1,0,1,0,2,3
37737,23.0,1,32.0,3.51,67,1,0,0,1,1,30,1,0,0,0,3,0
37738,24.0,1,37.96,5.42,31,0,0,0,1,0,60,0,0,1,0,3,0
37739,23.0,1,31.78,6.98,48,1,0,0,1,0,30,1,0,1,0,3,0
37740,23.6,0,38.86,8.03,52,0,0,0,1,0,60,1,0,1,0,3,0
37741,23.0,1,54.23,20.1,71,1,0,0,1,0,30,1,0,1,0,3,1
37742,23.8,1,32.53,1.62,24,1,0,0,1,0,30,0,0,1,0,3,0
37743,23.9,0,42.85,3.5,29,1,0,0,1,0,30,1,1,1,0,3,0
37744,24.0,1,43.38,5.41,53,2,0,0,1,0,30,1,1,1,0,3,0
37745,24.0,0,46.66,13.28,90,1,0,1,1,3,30,1,1,0,0,3,0
37746,23.0,1,29.94,4.78,29,0,0,0,1,0,60,1,0,1,0,3,0
37747,23.0,0,31.02,1.64,132,0,0,0,1,0,30,1,0,1,1,3,0
37748,23.8,1,34.6,2.31,19,1,0,0,1,0,30,0,0,1,0,3,0
37749,23.5,1,34.06,3.7,42,2,0,0,1,0,30,1,0,1,0,3,0
37750,24.0,0,41.01,3.25,25,1,0,0,1,0,30,0,1,1,0,3,1
37751,23.0,1,54.06,7.73,88,2,0,1,1,0,30,1,1,1,0,3,2
37752,23.0,1,31.46,5.52,29,2,0,0,1,0,30,1,0,1,0,3,1
37753,23.68,1,33.97,3.53,49,1,0,0,1,0,30,1,1,1,0,1,9
37754,23.0,1,45.46,7.13,65,1,0,0,1,0,30,1,1,1,0,2,1
37755,23.28,1,32.33,9.89,57,2,0,0,1,0,30,1,0,1,0,3,1
37756,23.38,1,54.23,13.2,89,2,0,0,1,1,30,1,0,0,0,3,0
37757,23.0,1,50.85,8.13,73,1,0,0,1,1,30,0,0,0,0,1,7
37758,24.0,0,41.23,9.26,49,1,0,0,1,1,30,1,0,0,0,1,6
37759,23.0,0,23.21,2.21,12,0,0,0,1,1,30,1,0,0,0,3,0
37760,23.5,0,26.03,2.0,12,1,0,0,1,1,30,1,1,0,0,3,0
37761,23.0,1,53.17,6.26,69,2,0,0,1,2,30,1,0,0,0,1,11
37762,23.8,1,32.54,0.73,120,0,0,0,1,0,30,1,0,1,1,3,0
37763,23.8,1,35.81,8.57,44,0,0,0,1,1,30,1,0,0,0,3,0
37764,23.8,1,40.14,5.91,51,1,0,0,1,0,30,1,1,1,0,2,1
37765,23.8,1,32.53,0.83,120,2,0,0,1,0,30,1,0,1,1,3,2
37766,23.78,1,30.37,3.08,37,0,0,0,1,0,60,1,0,1,0,3,0
37767,24.0,1,48.3,10.09,67,1,0,0,1,0,60,1,0,1,0,1,6
37768,23.8,0,46.33,4.66,37,2,0,0,1,0,30,1,1,1,0,3,0
37769,23.2,1,46.46,7.21,77,2,0,0,1,0,30,1,0,1,0,3,4
37770,23.58,1,40.14,4.55,40,1,0,0,1,2,30,1,1,0,0,3,3
37771,24.0,1,45.46,7.65,65,1,0,0,1,2,30,1,1,0,0,3,1
37772,23.5,1,38.4,4.0,47,2,0,0,1,1,60,0,0,0,0,3,0
37773,24.0,1,54.23,8.58,67,2,0,0,1,0,30,1,0,1,0,3,0
37774,23.68,1,35.81,2.22,29,1,0,0,1,0,60,1,1,1,0,3,0
37775,23.8,1,43.07,6.25,53,1,0,0,1,0,30,1,0,1,0,3,4
37776,24.0,0,27.44,2.56,16,1,0,0,1,0,60,1,0,1,0,3,0
37777,23.5,1,45.35,10.32,41,1,0,0,1,0,30,1,1,1,0,3,0
37778,24.0,1,35.92,4.09,36,0,0,0,1,1,30,0,0,0,0,3,0
37779,24.0,1,73.59,10.62,88,0,0,1,1,0,30,1,0,1,0,3,0
37780,24.0,1,46.77,5.25,63,0,0,0,1,1,30,1,0,0,0,2,2
37781,23.6,1,46.77,6.26,65,1,0,1,1,2,30,1,0,0,0,1,6
37782,23.5,1,28.1,1.27,21,1,0,0,1,0,60,1,0,1,0,3,0
37783,24.0,1,26.03,3.57,26,1,0,0,1,0,60,0,0,1,0,3,1
37784,23.0,0,59.48,10.88,61,1,0,0,1,0,60,1,0,1,0,3,3
37785,23.6,0,52.08,14.57,56,1,0,0,1,0,60,1,0,1,0,3,4
37786,24.0,1,54.23,9.22,67,2,0,0,1,0,30,0,0,1,0,3,0
37787,23.5,0,39.38,4.94,36,1,0,0,1,0,60,0,0,1,0,3,0
37788,23.0,1,54.49,11.85,58,0,0,0,1,0,60,1,1,1,0,3,0
37789,23.0,1,31.46,7.11,43,2,0,0,1,1,60,1,0,0,0,3,0
37790,23.0,0,28.46,0.76,84,0,0,0,1,0,30,1,1,1,1,3,0
37791,23.68,1,36.47,6.81,53,1,0,0,1,1,30,1,1,0,0,3,0
37792,23.0,0,35.52,3.67,19,1,0,0,1,0,30,1,0,1,0,3,0
37793,24.0,1,25.28,1.41,14,1,0,0,1,0,60,0,1,1,0,3,0
37794,23.0,1,34.08,4.03,23,2,0,0,1,0,30,1,0,1,0,2,2
37795,23.8,1,38.4,2.69,48,1,0,0,1,0,60,1,0,1,0,3,0
37796,23.0,1,36.16,6.62,32,1,0,0,1,0,30,1,0,1,0,2,2
37797,23.0,1,26.67,3.02,120,1,0,0,1,0,30,1,1,1,0,3,0
37798,24.0,1,41.24,6.18,64,0,0,0,1,1,60,1,0,0,0,3,5
37799,23.8,0,41.55,1.94,22,1,0,0,1,0,30,1,0,1,0,3,0
37800,24.0,0,46.62,4.85,88,1,0,0,1,0,60,1,0,1,0,3,0
37801,23.0,1,51.99,8.3,77,1,0,0,1,0,60,0,1,1,0,3,0
37802,23.0,1,33.76,5.86,49,1,0,0,1,0,60,0,0,1,0,3,4
37803,23.5,1,32.33,6.24,58,2,0,0,1,1,60,1,0,0,0,2,2
37804,23.1,0,30.28,1.46,58,1,0,0,1,0,60,1,0,1,0,3,0
37805,23.0,0,26.25,1.24,72,1,0,0,1,0,30,1,0,1,1,3,0
37806,23.88,1,53.17,16.01,69,1,0,0,1,0,120,1,1,1,0,3,0
37807,23.8,1,36.88,4.1,38,1,0,0,1,0,60,1,0,1,0,3,1
37808,23.5,1,54.16,16.71,138,0,0,1,1,1,60,1,0,0,0,1,7
37809,24.0,1,45.48,3.14,76,0,0,1,1,0,30,1,0,1,0,3,2
37810,23.8,1,59.77,11.86,92,0,0,0,1,1,60,1,0,0,0,3,0
37811,23.2,1,31.68,1.49,17,1,0,0,1,0,60,1,0,1,0,3,0
37812,24.0,1,36.91,4.95,42,0,0,0,1,1,60,1,1,0,0,3,1
37813,23.68,0,68.17,2.9,65,1,0,1,1,0,30,1,1,1,0,3,0
37814,23.0,1,41.55,4.62,67,1,0,0,1,0,30,1,1,1,0,3,2
37815,23.5,0,53.84,12.71,88,0,0,1,1,1,60,1,0,0,0,3,0
37816,23.5,0,42.85,5.3,31,0,0,0,1,0,60,0,0,1,0,3,1
37817,23.0,1,37.22,3.47,45,1,0,0,1,0,60,1,0,1,0,3,1
37818,23.0,1,45.99,4.21,46,1,0,0,1,0,60,1,0,1,0,3,2
37819,23.5,1,24.51,1.07,132,1,0,0,1,1,60,1,0,0,1,3,0
37820,23.0,1,35.91,7.82,84,0,0,0,1,0,60,1,0,1,0,3,4
37821,23.0,1,32.53,1.54,20,1,0,0,1,0,60,1,0,1,0,3,0
37822,24.0,1,32.33,7.03,57,2,0,0,1,1,60,1,0,0,0,3,0
37823,24.0,1,38.4,5.42,48,1,0,0,1,0,60,1,1,1,0,3,0
37824,24.0,1,54.49,8.76,74,0,0,0,1,2,60,1,1,0,0,3,2
37825,24.0,1,35.16,3.75,30,2,0,0,1,1,60,1,0,0,0,3,1
37826,23.8,1,37.97,6.68,48,0,0,0,1,1,60,1,0,0,0,3,0
37827,23.38,1,27.82,1.31,72,1,0,0,1,0,30,1,0,1,1,3,0
37828,23.2,1,45.57,7.82,46,1,0,0,1,1,30,1,1,0,0,3,0
37829,23.0,0,27.81,0.61,12,2,0,0,1,0,30,1,0,1,1,3,0
37830,23.2,1,32.93,2.7,23,1,0,0,1,0,30,1,0,1,0,3,1
37831,23.0,1,32.0,13.79,68,1,0,0,1,0,30,1,1,1,0,3,0
37832,23.0,0,44.29,4.52,55,0,0,0,1,0,30,1,1,1,0,3,1
37833,23.0,0,43.73,3.76,33,1,0,0,1,0,30,0,0,1,0,3,0
37834,24.0,0,65.13,10.23,119,0,0,1,1,0,60,1,0,1,0,3,0
37835,23.8,0,53.71,10.06,47,1,0,0,1,1,60,1,0,0,0,1,8
37836,23.0,0,29.72,3.75,60,2,0,0,0,0,60,1,0,1,0,3,0
37837,24.0,1,46.56,6.25,47,1,0,0,1,2,30,0,0,0,0,3,1
37838,23.5,0,32.35,2.54,41,0,0,0,1,0,30,0,1,1,0,3,2
37839,23.0,1,35.8,4.29,48,2,0,0,1,0,60,1,0,1,0,3,3
37840,23.0,1,31.47,8.31,52,0,0,0,1,0,60,1,1,1,0,2,2
37841,23.0,1,50.65,7.52,65,0,0,0,1,2,30,1,0,0,0,1,7
37842,23.8,1,32.33,7.8,61,2,0,0,1,0,60,1,0,1,0,3,0
37843,23.8,1,46.64,4.15,29,0,0,0,1,0,30,1,0,1,0,3,0
37844,23.5,1,47.28,12.4,77,2,0,0,1,2,60,1,0,0,0,1,7
37845,23.5,1,32.6,1.29,120,1,0,0,1,0,60,1,0,1,1,3,0
37846,24.0,0,27.12,1.21,12,2,0,0,1,0,60,1,1,1,1,3,0
37847,24.0,1,36.45,2.22,33,0,0,0,1,0,30,1,0,1,0,3,0
37848,23.0,0,30.37,0.74,19,0,0,0,1,0,60,1,0,1,0,3,0
37849,24.0,0,42.85,2.63,29,2,0,0,1,0,60,0,0,1,0,3,1
37850,23.98,1,36.88,5.02,39,1,0,0,1,0,30,1,1,1,0,3,0
37851,23.5,1,46.57,5.99,63,0,0,0,1,0,30,1,1,1,0,3,3
37852,23.68,1,36.58,5.05,42,0,0,0,1,0,30,1,0,1,0,3,0
37853,23.0,1,43.72,10.92,48,1,0,0,1,1,60,1,0,0,0,1,12
37854,23.0,1,49.89,10.25,109,2,0,1,1,0,60,1,0,1,0,3,0
37855,23.0,1,32.93,3.33,33,1,0,0,1,0,60,1,0,1,0,3,0
37856,23.2,0,59.48,6.95,65,1,0,0,1,0,30,1,0,1,0,3,0
37857,23.3,1,32.87,2.44,12,1,0,0,1,0,30,0,0,1,0,3,0
37858,24.0,1,48.52,11.62,49,1,0,0,1,0,30,1,0,1,0,3,3
37859,23.8,0,29.5,1.25,108,2,0,0,1,0,30,1,1,1,1,1,6
37860,23.0,0,41.23,7.67,48,2,0,0,1,0,60,1,0,1,0,1,6
37861,23.8,1,36.45,7.07,33,1,0,0,1,1,30,1,1,0,0,3,0
37862,23.5,1,43.07,5.06,53,1,0,0,1,1,60,1,1,0,0,1,6
37863,23.8,1,31.78,5.12,47,0,0,0,1,1,60,0,0,0,0,3,5
37864,23.5,1,33.95,4.64,46,1,0,0,1,0,60,0,0,1,0,3,2
37865,23.8,1,30.38,3.81,24,0,0,0,1,0,60,1,1,1,0,3,0
37866,23.98,0,40.36,5.7,30,1,0,0,1,1,60,0,0,0,0,3,2
37867,23.5,1,34.08,6.08,26,1,0,0,1,0,60,1,0,1,0,3,0
37868,23.5,1,37.96,2.89,33,1,0,0,1,0,60,1,0,1,0,2,1
37869,23.0,1,59.77,11.98,89,0,0,1,1,0,30,1,0,1,0,3,0
37870,23.5,1,49.06,2.72,56,1,0,0,1,0,60,1,0,1,0,3,2
37871,23.0,1,59.77,10.54,74,1,0,0,1,1,60,0,0,0,0,3,2
37872,23.5,0,30.28,6.75,57,0,0,1,1,0,60,1,0,1,0,3,0
37873,24.0,0,41.44,0.59,17,1,0,0,1,0,30,0,0,1,0,3,0
37874,23.18,0,48.06,7.15,47,1,0,0,1,0,30,1,1,1,0,3,0
37875,23.0,1,35.15,5.64,53,0,0,0,1,0,30,1,0,1,0,2,2
37876,23.58,0,31.02,0.95,12,1,0,0,1,0,60,0,0,1,1,3,0
37877,23.0,1,97.26,21.8,120,1,0,1,1,2,60,1,0,0,0,3,0
37878,23.0,1,39.07,4.35,31,0,0,0,1,0,60,1,1,1,0,3,0
