,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
9758,6.8,福特,25.0,11.62,77,重庆,0,0,1,1,3,0,0,0,0,1,11
9759,6.2,雷克萨斯,43.4,17.97,156,无锡,0,1,1,1,3,1,0,0,0,1,6
9760,7.0,丰田,12.28,10.01,62,郑州,0,0,1,0,30,0,0,1,0,3,0
9761,6.0,雪佛兰,18.44,4.75,79,南阳,0,0,1,0,3,1,0,1,0,3,1
9762,7.0,福特,10.82,2.83,32,衡阳,0,0,1,0,3,1,1,1,0,3,0
9763,6.0,日产,29.29,17.03,117,惠州,0,1,1,2,3,1,0,0,0,1,9
9764,7.0,福特,15.62,2.57,48,郑州,0,0,1,0,3,1,0,1,0,3,3
9765,6.8,DS,27.2,7.25,82,北京,0,0,1,0,3,1,0,1,0,3,4
9766,6.8,丰田,12.28,4.15,66,北京,0,0,1,1,3,1,0,0,0,3,2
9767,6.5,雪佛兰,17.72,4.43,43,潍坊,0,0,1,1,3,1,0,0,0,1,18
9768,6.5,比亚迪,22.51,15.21,48,上海,0,0,1,0,3,1,0,1,0,3,0
9769,6.2,奥迪,51.65,18.96,152,郑州,0,1,1,2,60,1,0,0,0,1,8
9770,6.8,丰田,12.49,4.97,66,重庆,0,1,1,0,3,0,0,1,0,1,7
9771,6.8,斯柯达,23.86,11.24,78,北京,0,0,1,0,3,1,0,1,0,3,4
9772,6.2,别克,16.15,4.55,58,苏州,0,0,1,0,3,1,1,1,0,1,6
9773,6.5,荣威,21.04,9.18,47,广州,0,0,1,0,3,1,0,1,0,3,2
9774,6.0,大众,10.83,8.4,51,上海,0,0,1,0,3,1,0,1,0,3,4
9775,6.8,现代,12.49,4.96,54,贵港,0,0,1,0,3,1,0,1,0,3,0
9776,7.0,大众,12.09,7.01,68,石家庄,0,0,1,0,3,1,0,1,0,3,0
9777,7.0,丰田,9.68,2.24,19,廊坊,0,0,1,0,3,0,0,1,0,3,0
9778,6.5,哈弗,11.78,1.45,47,郑州,0,0,1,0,3,0,1,1,0,3,0
9779,6.5,现代,8.85,3.79,30,重庆,0,0,1,0,60,1,0,1,0,3,1
9780,6.5,比亚迪,10.63,1.88,29,新乡,0,0,1,0,3,0,0,1,0,3,1
9781,6.55,丰田,12.28,8.67,57,沈阳,0,0,1,1,3,1,0,0,0,3,0
9782,6.0,现代,16.26,7.78,86,上海,0,0,1,0,3,1,0,1,0,3,3
9783,6.5,斯巴鲁,27.98,19.92,135,郑州,0,1,1,0,60,1,0,1,0,1,7
9784,6.5,大众,23.75,22.24,99,郑州,0,1,1,0,60,0,0,1,0,3,0
9785,6.0,大众,29.29,16.7,114,北京,0,1,1,0,3,1,0,1,0,1,9
9786,6.98,广汽传祺,13.95,5.25,42,东莞,0,0,1,0,30,1,0,1,0,3,2
9787,7.0,沃尔沃,35.05,6.71,107,青岛,0,1,1,0,3,1,0,1,0,1,6
9788,7.0,大众,10.21,1.5,12,成都,0,0,1,0,60,0,0,1,1,3,1
9789,7.0,大众,16.77,7.88,58,成都,0,0,1,0,3,0,0,1,0,1,17
9790,6.5,马自达,17.89,3.75,79,沈阳,0,1,1,0,3,1,1,1,0,1,7
9791,6.5,道奇,31.68,7.59,96,北京,0,0,1,0,3,1,0,1,0,1,7
9792,6.58,马自达,12.92,11.63,61,佛山,0,0,1,1,3,0,0,0,0,1,6
9793,6.0,别克,28.21,13.74,106,合肥,0,1,1,2,3,1,0,0,0,3,5
9794,6.3,比亚迪,11.46,4.04,49,廊坊,0,0,1,0,15,1,0,1,0,3,1
9795,6.8,别克,18.76,2.73,55,温州,0,0,1,0,15,1,1,1,0,3,4
9796,6.8,日产,12.37,4.72,29,东莞,0,0,1,0,15,1,0,1,0,3,0
9797,6.8,名爵,12.49,5.23,35,昆明,0,0,1,1,15,1,1,0,0,3,0
9798,6.8,大众,15.0,4.33,48,珠海,0,0,1,1,30,1,0,0,0,3,0
9799,6.5,宝马,27.01,10.04,116,北京,0,1,1,2,3,1,0,0,0,1,7
9800,7.5,大众,14.9,7.72,49,营口,0,0,1,0,15,1,1,1,0,3,0
9801,7.5,大众,26.03,10.45,108,沈阳,0,1,1,0,15,1,0,1,0,3,0
9802,6.0,大众,15.73,14.12,76,北京,0,0,1,1,15,1,0,0,0,3,2
9803,7.8,丰田,15.28,2.29,68,宁波,0,0,1,1,15,1,1,0,0,3,0
9804,6.0,福特,20.21,9.2,78,深圳,0,0,1,0,15,1,1,1,0,3,2
9805,6.0,奥迪,43.2,12.94,159,沈阳,0,1,1,0,15,1,0,1,0,2,3
9806,6.6,福田,10.82,9.78,32,商丘,0,0,0,0,15,1,0,1,0,3,0
9807,6.5,哈弗,15.17,2.46,55,株洲,0,0,1,0,15,1,0,1,0,3,4
9808,6.7,大众,13.74,6.8,60,长春,0,0,1,0,15,1,0,1,0,3,1
9809,7.0,MINI,28.05,8.94,129,上海,0,1,1,0,15,1,1,1,0,3,0
9810,6.3,丰田,9.26,1.5,20,苏州,0,0,1,0,30,1,0,1,0,3,0
9811,6.6,本田,16.26,10.18,87,廊坊,0,0,1,0,15,1,1,1,0,1,10
9812,6.99,本田,14.26,11.28,79,中山,0,0,1,2,15,0,1,0,0,3,0
9813,7.2,大众,22.99,9.53,86,郑州,0,0,1,0,15,1,0,1,0,2,5
9814,6.5,福特,12.75,5.01,53,成都,0,0,1,1,15,1,1,0,0,3,1
9815,7.0,丰田,35.6,21.52,175,成都,1,1,1,0,15,1,1,1,0,3,0
9816,6.0,宝马,45.98,13.6,140,宁波,0,1,1,0,15,1,0,1,0,3,0
9817,6.5,大众,27.66,8.54,102,大连,0,1,1,0,15,1,1,1,0,2,4
9818,6.5,Jeep,18.75,9.9,63,枣庄,0,0,1,0,30,1,0,1,0,3,0
9819,7.58,丰田,19.84,17.99,97,大连,0,1,1,1,15,1,0,0,0,3,1
9820,6.0,本田,8.53,6.51,35,北京,0,0,1,0,15,1,1,1,0,1,12
9821,6.0,别克,19.8,7.84,83,苏州,0,0,1,0,15,1,1,1,0,3,0
9822,6.68,本田,11.45,4.58,31,广州,0,0,1,0,30,1,0,1,0,2,5
9823,6.98,大众,25.27,10.65,121,沈阳,0,1,1,2,15,1,0,0,0,1,9
9824,6.48,哈弗,11.78,6.39,45,成都,0,0,1,0,15,1,0,1,0,3,0
9825,6.5,吉利汽车,13.87,5.53,52,吉安,0,0,1,0,15,1,0,1,0,3,0
9826,7.0,马自达,18.43,4.39,66,扬州,0,0,1,0,30,1,0,1,0,3,0
9827,6.5,本田,8.95,4.22,61,长春,0,0,1,0,15,1,0,1,0,3,0
9828,6.5,别克,16.15,6.9,59,保定,0,0,1,0,15,1,0,1,0,3,0
9829,7.0,大众,14.9,2.91,35,武汉,0,0,1,0,15,0,0,1,0,3,1
9830,6.4,标致,16.25,8.3,87,北京,0,0,1,0,30,1,0,1,0,2,3
9831,6.2,福特,24.18,12.45,102,南京,0,1,1,0,30,1,1,1,0,1,9
9832,6.2,宝马,39.84,6.68,129,北京,0,1,1,1,15,1,0,0,0,1,6
9833,6.0,比亚迪,24.18,15.16,59,成都,0,0,1,0,15,1,0,1,0,1,8
9834,6.8,哈弗,14.08,3.94,45,许昌,0,0,1,0,15,1,1,1,0,3,0
9835,6.6,长安,11.14,1.33,30,重庆,0,0,0,0,15,1,0,1,0,3,0
9836,6.5,宝马,52.82,9.06,162,广州,1,1,1,0,30,1,0,1,0,3,4
9837,6.58,本田,8.53,2.34,50,大同,0,0,1,2,15,0,0,0,0,3,1
9838,8.0,丰田,30.39,10.42,119,苏州,0,1,1,0,15,1,0,1,0,1,9
9839,7.5,本田,17.13,6.63,80,沈阳,0,1,1,1,15,1,0,0,0,3,4
9840,7.48,沃尔沃,28.21,10.33,103,成都,0,1,1,0,1,1,1,1,0,3,0
9841,7.2,马自达,18.43,15.0,69,北京,0,1,1,0,15,1,1,1,0,3,3
9842,8.0,现代,38.95,6.12,108,北京,0,1,1,0,15,1,0,1,0,1,6
9843,7.5,丰田,12.28,8.7,59,大连,0,0,1,4,15,0,0,0,0,3,4
9844,7.3,smart,12.18,5.46,64,合肥,0,0,1,0,1,1,0,1,0,3,0
9845,7.3,丰田,13.33,5.85,89,沈阳,0,1,1,0,15,1,0,1,0,3,2
9846,7.0,大众,21.77,8.43,96,昆明,0,1,1,0,15,1,0,1,0,1,13
9847,7.0,雪佛兰,18.76,10.16,58,淮南,0,0,1,0,15,1,0,1,0,2,2
9848,7.8,福特,20.83,8.52,58,合肥,0,0,1,3,15,0,0,0,0,2,4
9849,7.98,丰田,19.95,9.13,90,成都,0,0,0,1,15,1,0,0,0,3,3
9850,7.0,荣威,16.56,8.35,51,乌兰察布,0,0,1,0,15,1,1,1,0,2,1
9851,7.5,大众,13.96,2.44,25,邯郸,0,0,1,0,1,1,1,1,0,3,3
9852,7.88,长安,9.79,1.82,15,成都,0,0,1,1,15,1,0,0,0,3,0
9853,7.6,奔驰,32.12,11.44,128,成都,0,1,1,2,15,0,0,0,0,3,4
9854,7.95,沃尔沃,44.49,12.86,115,北京,0,1,1,3,1,1,1,0,0,1,8
9855,7.8,五菱汽车,9.99,1.1,16,沧州,0,0,1,0,15,1,0,1,0,3,0
9856,8.0,大众,39.55,15.17,115,哈尔滨,0,1,1,1,15,1,0,0,0,3,2
9857,7.95,哈弗,10.42,1.95,29,南宁,0,0,1,0,1,0,0,1,0,3,1
9858,7.5,哈弗,15.93,6.84,59,长春,0,0,1,0,15,1,0,1,0,2,4
9859,7.8,日产,20.17,8.37,90,南京,0,1,1,0,15,0,0,1,0,3,4
9860,7.87,日产,14.58,2.13,53,合肥,0,0,1,0,15,1,0,1,0,3,2
9861,7.0,别克,21.05,5.62,80,成都,0,0,1,1,1,1,1,0,0,3,4
9862,7.0,Jeep,18.75,9.19,56,六盘水,0,0,1,0,15,0,0,1,0,1,9
9863,7.98,荣威,14.99,6.89,45,南充,0,0,1,0,1,1,0,1,0,3,2
9864,7.38,哪吒汽车,8.12,0.53,108,深圳,0,0,1,0,1,1,0,1,1,3,0
9865,7.08,沃尔沃,50.8,15.14,123,上海,0,1,1,0,15,1,0,1,0,3,3
9866,7.38,本田,12.49,7.26,37,佛山,0,0,1,0,15,0,0,1,0,2,3
9867,8.0,五菱汽车,9.36,0.65,60,达州,0,0,1,0,15,1,0,1,1,3,0
9868,8.0,江铃,17.52,19.37,52,南阳,0,0,1,0,15,1,0,1,0,3,0
9869,7.0,日产,20.17,11.33,110,长春,0,1,1,0,15,1,1,1,0,1,8
9870,7.2,别克,22.69,11.51,98,北京,0,1,1,3,1,0,0,0,0,3,0
9871,7.18,丰田,35.6,18.51,179,东莞,1,1,1,3,1,1,0,0,0,3,0
9872,7.5,宝沃,20.6,4.47,34,青岛,0,0,1,1,1,1,1,0,0,3,0
9873,7.99,别克,27.78,9.24,84,天津,0,0,1,0,1,1,1,1,0,3,0
9874,7.68,现代,12.49,5.25,43,梧州,0,0,1,0,15,1,0,1,0,3,0
9875,7.1,大众,21.16,11.28,86,永州,0,0,1,0,15,1,0,1,0,1,6
9876,7.8,丰田,57.64,14.2,175,北京,1,1,1,3,30,1,0,0,0,3,0
9877,7.08,丰田,13.01,5.92,69,佛山,0,0,1,0,1,0,0,1,0,3,0
9878,7.7,大众,26.03,12.56,82,遵义,0,0,1,0,15,1,0,1,0,1,6
9879,7.5,smart,13.22,4.38,59,北京,0,0,1,0,15,1,1,1,0,3,0
9880,7.8,捷达,10.72,1.54,22,东莞,0,0,1,1,15,1,0,0,0,3,1
9881,7.5,日产,20.17,15.47,95,南京,0,0,1,0,30,1,1,1,0,1,8
9882,7.5,日产,16.28,6.61,50,青岛,0,0,1,3,1,1,1,0,0,1,7
9883,7.7,吉利汽车,10.42,0.53,60,贵阳,0,0,1,0,1,1,0,1,1,0,1
9884,7.8,雪佛兰,18.76,4.16,55,合肥,0,0,1,0,15,0,0,1,0,1,7
9885,7.5,大众,17.3,6.98,79,郑州,0,0,1,0,15,1,0,1,0,1,7
9886,7.28,英菲尼迪,76.31,14.99,173,韶关,1,1,1,0,1,1,0,1,0,3,0
9887,7.38,大众,15.32,7.02,54,郴州,0,0,1,0,1,1,0,1,0,3,0
9888,7.7,长安,10.94,1.04,27,苏州,0,0,1,0,1,1,1,1,0,3,0
9889,7.8,大众,24.51,12.25,101,北京,0,1,1,0,1,1,0,1,0,3,0
9890,7.8,大众,25.6,8.63,139,北京,0,1,1,1,1,1,1,0,0,3,1
9891,7.2,吉利汽车,11.45,1.2,24,迪庆,0,0,1,0,1,0,0,1,0,3,0
9892,7.0,奥迪,33.63,21.51,127,上海,0,1,1,0,1,1,1,1,0,1,8
9893,7.88,哈弗,9.17,0.68,14,阜阳,0,0,1,0,1,1,1,1,0,3,3
9894,7.5,本田,12.8,2.15,37,苏州,0,0,1,0,1,1,1,1,0,3,0
9895,8.0,马自达,20.49,6.5,88,苏州,0,0,1,0,1,1,1,1,0,2,4
9896,7.98,现代,36.12,9.82,121,北京,0,1,1,1,1,1,1,0,0,3,2
9897,7.0,荣威,18.11,9.75,47,昆明,0,0,1,1,1,0,0,0,0,0,2
9898,7.6,日产,26.03,13.37,118,北京,0,1,1,1,1,1,1,0,0,3,0
9899,7.38,斯柯达,23.86,11.56,71,佛山,0,0,1,0,1,0,0,1,0,3,0
9900,7.7,斯巴鲁,29.29,9.17,109,上海,0,1,1,1,1,1,1,0,0,3,0
9901,7.68,福特,15.62,7.83,77,成都,0,0,1,0,1,1,0,1,0,3,2
9902,7.8,比亚迪,10.41,2.1,22,成都,0,0,1,0,1,0,1,1,0,3,0
9903,7.0,雪佛兰,17.19,6.15,69,苏州,0,0,1,0,1,1,0,1,0,3,1
9904,7.9,本田,22.56,38.06,105,成都,0,1,1,0,1,1,1,1,0,3,1
9905,7.5,马自达,16.6,9.27,77,成都,0,0,1,1,1,1,1,0,0,3,1
9906,7.1,雷诺,18.97,9.07,65,苏州,0,0,1,0,1,1,0,1,0,3,0
9907,7.2,广汽传祺,14.26,3.41,30,贵阳,0,0,1,0,1,1,0,1,0,3,0
9908,7.48,别克,22.69,9.39,97,北京,0,1,1,2,1,1,0,0,0,3,0
9909,7.5,别克,22.69,13.51,85,北京,0,0,1,2,1,1,1,0,0,3,0
9910,7.38,马自达,14.48,7.69,74,苏州,0,0,1,0,1,1,0,1,0,2,5
9911,7.11,本田,8.95,5.15,36,北京,0,0,1,0,1,1,1,1,0,3,0
9912,7.5,马自达,16.04,7.8,71,北京,0,0,1,0,1,1,0,1,0,3,2
9913,7.38,丰田,30.26,19.06,139,茂名,0,1,1,1,1,1,0,0,0,3,0
9914,7.98,现代,20.31,10.01,67,苏州,0,0,1,1,1,1,1,0,0,3,0
9915,7.88,大众,30.48,25.36,117,深圳,0,1,1,0,1,1,0,1,0,3,0
9916,7.23,标致,22.61,5.64,105,北京,0,1,1,0,1,1,0,1,0,3,0
9917,8.0,上汽大通MAXUS,22.56,9.03,60,北京,0,0,1,1,1,1,0,0,0,3,5
9918,7.8,大众,25.6,11.11,134,北京,0,1,1,1,1,1,0,0,0,3,3
9919,7.8,大众,16.77,7.0,59,南京,0,0,1,0,1,1,0,1,0,0,0
9920,7.88,本田,8.95,1.94,36,苏州,0,0,1,0,1,1,1,1,0,3,0
9921,7.98,本田,14.26,6.43,45,昆明,0,0,1,0,1,1,0,1,0,3,0
9922,7.5,现代,16.26,6.34,71,成都,0,0,1,2,1,1,1,0,0,3,4
9923,8.0,别克,29.3,12.42,88,广州,0,1,1,0,1,1,0,1,0,3,0
9924,7.98,沃尔沃,34.91,8.56,126,成都,0,1,1,1,1,1,0,0,0,3,5
9925,8.0,丰田,20.6,8.61,101,太原,0,1,1,1,1,1,0,0,0,1,9
9926,7.58,奥迪,35.81,9.91,136,苏州,0,1,1,1,1,1,0,0,0,1,6
9927,7.98,本田,12.8,2.64,29,云浮,0,0,1,0,1,1,1,1,0,3,0
9928,7.18,现代,18.76,5.55,75,昆明,0,0,1,2,1,0,0,0,0,3,0
9929,7.8,长安,9.79,2.75,20,眉山,0,0,1,0,1,1,0,1,0,3,0
9930,7.1,福特,19.79,10.55,81,东莞,0,0,1,1,1,1,1,0,0,3,3
9931,7.5,大众,19.07,6.91,96,天津,0,1,1,0,1,1,0,1,0,3,1
9932,7.5,斯柯达,15.32,2.24,49,沈阳,0,0,1,0,1,1,1,1,0,0,1
9933,7.75,别克,22.69,15.07,88,北京,0,1,1,1,1,1,0,0,0,3,0
9934,7.9,马自达,17.36,9.11,92,佛山,0,1,1,1,1,1,1,0,0,3,4
9935,7.38,别克,15.32,6.51,51,成都,0,0,1,0,1,1,0,1,0,3,2
9936,7.98,雪佛兰,18.76,6.79,65,惠州,0,0,1,2,1,1,0,0,0,3,0
9937,7.99,马自达,18.43,10.98,68,沈阳,0,0,1,1,1,0,0,0,0,2,4
9938,7.68,名爵,14.58,3.38,43,郑州,0,0,1,0,1,1,0,1,0,3,1
9939,7.45,沃尔沃,50.85,16.51,141,北京,0,1,1,1,1,1,1,0,0,3,0
9940,7.2,雷克萨斯,62.09,16.21,155,广州,0,1,1,0,3,1,1,1,0,3,0
9941,7.5,沃尔沃,33.64,19.6,78,宁波,0,0,1,0,1,0,0,1,0,1,13
9942,7.4,大众,22.99,11.32,89,丽水,0,0,1,0,3,1,1,1,0,3,2
9943,7.8,丰田,21.04,11.94,93,广州,0,0,1,1,3,1,0,0,0,3,1
9944,7.88,长安欧尚,15.2,7.11,44,重庆,0,0,1,0,3,1,1,1,0,3,0
9945,7.88,长安,11.15,1.88,12,聊城,0,0,1,0,3,1,0,1,0,3,3
9946,8.0,丰田,32.43,21.67,128,承德,0,1,1,3,3,1,0,0,0,1,8
9947,7.8,本田,28.2,14.68,106,东莞,0,1,1,0,3,1,1,1,0,3,2
9948,7.0,日产,13.75,4.85,67,贵阳,0,1,1,0,3,0,0,1,0,1,7
9949,7.7,吉利汽车,13.76,7.45,31,黔东南,0,0,1,0,1,1,0,1,0,3,1
9950,7.5,哈弗,11.78,4.06,38,廊坊,0,1,1,0,7,0,0,1,0,3,0
9951,7.0,上汽大通MAXUS,20.6,5.7,44,合肥,0,0,1,0,3,1,0,1,0,3,0
9952,7.88,大众,17.3,7.96,90,成都,0,0,1,0,3,1,0,1,0,3,0
9953,7.5,现代,21.59,13.79,88,北京,0,0,1,1,3,1,0,0,0,1,8
9954,7.0,沃尔沃,36.35,11.82,95,宁波,0,1,1,0,3,1,0,1,0,3,0
9955,8.0,Jeep,20.83,8.22,60,苏州,0,0,1,0,1,0,0,1,0,0,0
9956,7.2,日产,13.75,4.39,53,辽源,0,0,1,0,3,1,1,1,0,3,0
9957,7.0,标致,12.59,3.69,26,昆明,0,0,1,0,3,0,0,1,0,3,0
9958,7.58,福特,24.18,10.13,94,内江,0,1,1,1,3,1,0,0,0,3,0
9959,8.0,Jeep,18.75,2.94,52,邵阳,0,0,1,0,3,1,1,1,0,3,0
9960,7.1,宝马,37.45,11.05,131,成都,0,1,1,2,1,1,1,0,0,3,1
9961,7.0,丰田,13.33,4.54,45,连云港,0,0,1,0,3,0,0,1,0,3,3
9962,7.98,大众,13.96,2.6,56,保定,0,0,1,0,3,1,1,1,0,3,0
9963,7.5,雪佛兰,22.93,5.83,69,合肥,0,0,1,1,1,1,1,0,0,3,5
9964,7.68,现代,17.71,6.85,58,福州,0,0,1,0,3,1,0,1,0,1,7
9965,8.0,丰田,20.6,12.24,104,郑州,0,1,1,0,3,1,0,1,0,3,0
9966,7.83,起亚,19.3,4.19,56,沈阳,0,0,1,1,1,1,1,0,0,2,1
9967,7.0,日产,14.58,5.48,59,沈阳,0,1,1,1,3,1,0,0,0,3,5
9968,7.48,大众,16.77,7.66,70,郑州,0,0,1,0,3,0,0,1,0,3,0
9969,7.88,大众,17.81,4.74,59,长春,0,0,1,0,3,1,0,1,0,1,7
9970,7.0,马自达,21.04,11.65,86,温州,0,0,1,1,3,1,1,0,0,1,6
9971,7.5,大众,14.47,11.72,81,张家口,0,0,0,0,3,1,0,1,0,1,11
9972,7.98,大众,15.32,4.84,63,郑州,0,0,1,0,1,1,0,1,0,3,1
9973,7.2,大众,15.11,3.58,69,湖州,0,0,1,0,3,1,1,1,0,1,7
9974,8.0,现代,37.97,19.44,94,昆明,0,1,1,0,3,0,0,1,0,0,0
9975,7.58,本田,27.87,11.24,135,合肥,0,1,1,0,1,0,0,1,0,1,10
9976,7.5,Jeep,18.75,6.25,53,呼和浩特,0,0,1,0,3,1,1,1,0,3,2
9977,8.0,日产,20.17,9.3,86,大连,0,1,1,0,3,1,1,1,0,1,7
9978,7.38,欧拉,11.97,2.26,36,北京,0,0,1,0,1,1,0,1,0,3,0
9979,7.2,丰田,13.01,8.99,70,苏州,0,0,1,0,1,1,1,1,0,3,0
9980,7.45,起亚,19.3,6.07,76,黔南,0,1,1,0,1,0,1,1,0,3,0
9981,7.8,大众,30.05,16.03,80,福州,0,1,1,2,3,1,0,0,0,3,0
9982,7.2,比亚迪,30.38,8.37,54,上海,0,0,1,0,3,0,0,1,0,3,4
9983,8.0,Jeep,24.94,8.37,73,深圳,0,0,1,0,3,1,0,1,0,1,6
9984,7.2,丰田,24.94,9.62,122,上海,0,1,1,1,3,0,0,0,0,1,10
9985,7.58,本田,15.17,7.31,75,乐山,0,0,1,0,3,1,0,1,0,3,3
9986,8.0,现代,17.71,3.88,57,保定,0,0,1,0,30,0,0,1,0,3,5
9987,7.0,smart,13.22,3.15,66,铜陵,0,0,1,1,15,1,0,0,0,3,0
9988,7.28,江铃,15.91,6.21,56,成都,0,0,1,0,7,1,0,1,0,3,3
9989,7.7,大众,15.72,1.71,53,仙桃,0,0,1,0,30,1,0,1,0,3,2
9990,7.0,哈弗,14.08,2.44,46,天津,0,0,1,0,15,1,0,1,0,2,2
9991,7.0,马自达,12.92,7.88,48,珠海,0,0,1,0,15,1,0,1,0,3,0
9992,7.5,丰田,27.01,12.19,142,平顶山,0,1,1,0,15,1,0,1,0,3,0
9993,7.2,铃木,14.49,7.82,114,福州,0,1,0,0,7,1,0,1,0,3,2
9994,7.2,马自达,24.94,12.52,85,武汉,0,0,1,0,15,0,0,1,0,3,5
9995,7.3,宝马,44.4,12.64,134,北京,0,1,1,0,15,1,0,1,0,3,0
9996,8.0,大众,30.05,10.21,101,武汉,0,0,1,0,15,1,1,1,0,3,0
9997,7.8,奥迪,19.91,6.4,71,南京,0,0,1,0,15,1,0,1,0,3,3
9998,7.8,丰田,13.22,3.08,40,中山,0,0,1,0,15,0,0,1,0,3,4
9999,8.0,宝马,29.19,6.8,73,北京,0,0,1,3,3,1,0,0,0,2,5
10000,7.0,福特,23.64,18.32,123,上海,0,1,1,0,15,1,0,1,0,3,0
10001,7.5,起亚,18.85,6.2,67,苏州,0,0,1,0,15,1,0,1,0,2,2
10002,8.0,日产,14.63,3.11,36,上海,0,0,1,0,15,0,0,1,0,3,0
10003,7.65,哈弗,10.42,1.67,20,淮安,0,0,1,0,30,1,0,1,0,3,0
10004,7.99,大众,11.46,2.85,29,昆明,0,0,1,1,30,1,0,0,0,3,0
10005,7.8,福特,34.39,10.56,115,西安,0,1,1,0,7,0,0,1,0,3,0
10006,7.2,本田,13.55,5.38,58,中山,0,0,1,0,15,1,0,1,0,3,0
10007,8.0,丰田,13.01,2.76,46,合肥,0,0,1,0,3,1,0,1,0,3,2
10008,7.5,海马,11.46,0.34,60,合肥,0,0,1,0,15,0,0,1,1,3,0
10009,7.6,MINI,33.89,7.52,117,武汉,0,1,1,6,30,0,0,0,0,3,2
10010,7.3,日产,21.36,17.79,78,广州,0,0,1,0,15,1,0,1,0,3,0
10011,7.6,现代,18.76,6.63,80,合肥,0,0,1,0,7,1,1,1,0,3,0
10012,7.08,荣威,9.69,2.25,24,成都,0,0,1,0,15,1,0,1,0,3,3
10013,7.38,丰田,19.52,12.83,113,南宁,0,1,1,3,7,0,0,0,0,1,9
10014,7.2,东风风神,12.5,18.16,43,武汉,0,0,1,0,15,0,0,1,0,3,0
10015,8.0,吉利汽车,13.76,3.75,29,扬州,0,0,1,0,30,1,0,1,0,3,0
10016,7.0,日产,16.59,10.54,78,荆州,0,0,1,0,15,1,1,1,0,1,6
10017,7.0,吉利汽车,9.99,4.3,27,昆明,0,0,1,0,3,0,0,1,0,3,3
10018,7.6,Jeep,23.86,6.21,73,济宁,0,0,1,0,7,1,0,1,0,3,0
10019,7.28,沃尔沃,29.29,6.08,90,合肥,0,0,1,2,15,0,0,0,0,3,1
10020,7.28,丰田,24.94,16.26,133,清远,0,1,1,0,30,1,1,1,0,3,2
10021,7.28,吉利汽车,13.12,4.47,43,北京,0,0,1,0,30,1,0,1,0,3,2
10022,7.0,雷克萨斯,53.08,14.85,165,清远,0,1,1,2,15,1,0,0,0,3,2
10023,7.5,哈弗,17.26,6.85,70,东莞,0,0,1,0,30,1,1,1,0,3,2
10024,7.79,奥迪,27.09,7.21,116,北京,0,1,1,1,30,1,0,0,0,1,6
10025,7.5,丰田,12.07,2.57,46,连云港,0,0,1,0,3,1,1,1,0,3,2
10026,7.0,奔驰,48.63,8.63,131,南京,0,1,1,0,15,1,0,1,0,3,4
10027,7.0,中华,14.53,2.4,24,荆州,0,0,1,0,15,1,1,1,0,3,1
10028,7.2,丰田,12.28,6.38,57,惠州,0,0,1,0,15,1,0,1,0,3,2
10029,7.8,起亚,18.85,8.31,78,承德,0,0,1,0,7,0,0,1,0,3,0
10030,7.5,路虎,54.06,21.12,130,长春,0,1,1,0,7,1,1,1,0,2,4
10031,7.5,MINI,29.72,9.42,130,北京,0,1,1,2,30,1,0,0,0,3,0
10032,7.2,大众,13.96,4.77,52,成都,0,0,1,0,15,1,0,1,0,3,3
10033,8.0,沃尔沃,35.05,11.43,104,沈阳,0,1,1,0,7,1,0,1,0,1,7
10034,7.3,福特,24.18,7.35,79,广州,0,0,1,0,15,0,0,1,0,1,15
10035,8.0,哈弗,14.0,3.21,24,衡水,0,0,1,0,7,1,0,1,0,1,7
10036,7.8,丰田,13.01,2.77,44,阜阳,0,0,1,0,7,1,0,1,0,3,2
10037,7.5,本田,21.04,16.86,122,重庆,0,1,1,0,7,0,0,1,0,1,6
10038,7.8,福特,46.65,13.09,99,青岛,0,0,1,1,7,0,0,0,0,1,10
10039,8.0,奔驰,37.77,15.19,116,沈阳,0,1,1,1,3,1,0,0,0,2,5
10040,7.5,日产,20.28,16.73,58,广州,0,0,1,0,7,0,0,1,0,1,7
10041,7.98,丰田,19.52,12.51,123,贵港,0,1,1,1,7,1,0,0,0,3,0
10042,8.0,大众,28.2,14.34,91,郑州,0,1,1,1,7,1,0,0,0,1,6
10043,7.0,丰田,12.07,6.34,47,北京,0,0,1,0,3,1,0,1,0,3,3
10044,7.18,日产,14.08,3.53,66,廊坊,0,0,1,0,7,1,0,1,0,3,0
10045,7.38,本田,12.8,9.53,22,东莞,0,0,1,0,7,1,0,1,0,3,0
10046,7.5,本田,24.94,16.93,123,潮州,0,1,1,1,3,1,0,0,0,3,0
10047,8.0,大众,16.15,7.9,72,北京,0,0,1,0,3,1,0,1,0,3,5
10048,7.6,哈弗,11.89,2.99,25,朔州,0,0,1,0,7,1,1,1,0,3,0
10049,8.0,奥迪,51.65,11.37,127,上海,0,1,1,1,7,1,0,0,0,1,9
10050,7.2,大众,25.6,10.62,123,苏州,0,1,1,0,3,1,1,1,0,3,0
10051,7.5,奔驰,32.12,10.34,123,东莞,0,1,1,0,7,1,0,1,0,3,0
10052,8.0,雪佛兰,18.76,7.44,39,北京,0,0,1,0,3,1,1,1,0,3,4
10053,7.8,别克,19.8,5.72,57,成都,0,0,1,1,3,0,1,0,0,2,2
