,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
19828,11.0,1,27.12,7.3,79,1,0,0,1,0,15,1,1,1,0,3,1
19829,11.5,0,39.06,14.11,126,0,0,1,1,2,3,0,0,0,0,3,0
19830,12.0,0,24.38,5.33,71,1,0,0,1,0,3,0,1,1,0,3,3
19831,12.0,1,31.78,18.87,83,2,0,1,1,0,15,1,0,1,0,1,9
19832,12.0,1,25.64,16.12,57,1,0,0,1,0,15,1,0,1,0,3,1
19833,11.5,0,10.41,0.41,24,0,0,0,1,0,15,1,1,1,1,3,0
19834,11.5,1,24.94,12.35,95,0,0,1,1,0,15,1,1,1,0,2,1
19835,11.5,0,33.63,12.73,78,2,0,0,1,1,30,1,1,0,0,3,0
19836,11.9,1,40.14,10.45,110,0,0,0,1,0,30,1,1,1,0,3,3
19837,11.2,1,24.24,4.78,55,1,0,0,1,0,3,1,0,1,0,3,0
19838,11.3,0,17.89,3.63,18,0,0,0,1,0,15,1,0,1,0,3,3
19839,11.0,1,29.3,5.45,55,0,0,0,1,0,15,1,1,1,0,3,0
19840,11.0,1,25.81,8.28,119,2,0,1,1,1,15,1,0,0,0,1,6
19841,11.5,0,20.49,3.77,54,2,0,0,1,0,15,1,0,1,0,3,0
19842,12.0,1,52.65,8.07,123,1,0,1,1,0,15,0,0,1,0,1,11
19843,12.0,1,36.34,10.37,108,0,0,1,1,1,15,0,0,0,0,3,4
19844,12.0,1,18.76,2.41,19,1,0,0,1,0,15,1,0,1,0,3,0
19845,11.58,0,21.69,7.69,46,1,0,0,1,0,15,1,1,1,0,3,0
19846,12.0,0,19.08,3.36,30,0,0,0,1,0,15,1,0,1,0,3,0
19847,11.2,1,20.28,5.22,48,0,0,0,1,0,15,1,0,1,0,3,5
19848,12.0,0,24.29,8.47,46,0,0,0,1,0,15,1,1,1,0,3,0
19849,11.3,1,23.13,4.31,71,0,0,0,1,1,15,1,0,0,0,3,3
19850,12.0,1,36.14,11.73,94,1,0,1,1,0,15,0,0,1,0,1,6
19851,12.0,1,20.53,1.76,33,0,0,0,1,0,15,0,0,1,0,3,3
19852,12.0,1,41.24,6.11,81,0,0,0,1,0,30,0,0,1,0,1,11
19853,11.0,1,19.52,9.3,74,0,0,0,1,0,60,0,0,1,0,3,5
19854,11.6,1,22.24,5.01,25,1,0,0,1,0,30,1,0,1,0,3,0
19855,12.0,1,18.45,2.29,17,1,0,0,1,0,7,1,0,1,0,3,0
19856,11.5,0,19.84,4.61,49,0,0,0,1,0,7,0,0,1,0,3,0
19857,11.0,1,24.2,8.2,66,1,0,0,1,0,30,0,0,1,0,1,12
19858,11.0,1,20.84,5.96,77,0,0,0,1,0,30,1,0,1,0,3,2
19859,11.5,1,15.19,2.66,29,1,0,0,1,0,30,1,0,1,0,3,1
19860,11.5,1,33.95,4.31,90,1,0,1,1,1,30,0,0,0,0,1,10
19861,11.0,1,15.61,5.42,15,2,0,0,1,0,7,1,0,1,0,2,3
19862,11.0,1,37.98,1.48,98,1,0,1,1,2,30,0,0,0,0,3,0
19863,11.8,1,19.19,6.15,57,0,0,0,1,0,30,1,0,1,0,3,2
19864,11.1,1,21.76,6.3,50,1,0,0,1,1,30,1,0,0,0,3,0
19865,12.0,1,20.39,6.7,30,2,0,0,1,0,7,1,0,1,0,3,0
19866,11.0,1,34.3,10.59,106,2,0,1,1,1,30,1,0,0,0,3,0
19867,11.5,0,39.83,9.95,89,1,0,1,1,0,7,1,1,1,0,3,0
19868,12.0,1,45.16,11.11,95,1,0,1,1,0,30,1,0,1,0,3,0
19869,11.5,1,16.57,3.6,23,0,0,0,1,0,30,1,0,1,0,3,0
19870,11.3,1,17.13,1.31,17,0,0,0,1,0,30,0,0,1,0,3,0
19871,12.0,1,25.16,8.49,58,1,0,0,1,0,30,1,0,1,0,3,0
19872,12.0,1,38.86,7.42,95,1,0,0,1,1,60,0,0,0,0,1,12
19873,11.8,1,21.36,13.48,67,1,0,0,1,0,30,1,0,1,0,1,9
19874,12.0,1,26.36,12.33,95,2,0,1,1,0,30,1,0,1,0,1,10
19875,11.0,1,16.26,2.82,53,0,0,0,1,0,30,1,1,1,0,3,1
19876,11.0,1,46.41,13.49,119,2,0,1,1,1,30,1,1,0,0,3,5
19877,11.8,1,18.32,1.85,20,0,0,0,1,0,7,0,0,1,0,3,0
19878,11.5,1,13.55,1.61,12,0,0,0,1,0,30,0,0,1,1,3,0
19879,12.0,1,20.28,2.18,60,1,0,0,1,0,60,0,0,1,0,3,0
19880,11.28,1,14.16,0.88,15,1,0,0,1,0,30,1,0,1,0,3,3
19881,11.0,1,19.06,2.1,33,1,0,0,1,0,30,1,1,1,0,3,0
19882,11.3,1,31.35,7.97,80,0,0,0,1,0,7,1,0,1,0,3,5
19883,11.0,1,16.91,1.48,38,1,0,0,1,1,7,1,0,0,0,3,0
19884,11.18,1,30.94,10.08,93,0,0,1,1,1,30,1,0,0,0,3,0
19885,11.0,0,13.1,7.14,12,1,0,0,1,0,30,1,1,1,0,3,0
19886,11.0,1,16.26,6.92,50,1,0,0,1,0,30,0,0,1,0,2,5
19887,11.8,1,19.28,5.45,67,0,0,0,1,0,30,1,0,1,0,1,8
19888,11.0,0,33.63,16.78,66,1,0,0,1,0,30,1,1,1,0,3,4
19889,11.2,1,28.78,7.57,72,0,0,0,1,4,30,1,0,0,0,3,1
19890,11.2,0,17.35,7.78,57,0,0,1,1,1,7,0,1,0,0,3,3
19891,11.5,1,25.0,9.23,78,1,0,0,1,0,30,1,1,1,0,1,7
19892,12.0,1,40.14,9.65,110,0,0,1,1,0,30,0,0,1,0,3,5
19893,11.2,1,20.84,2.26,41,0,0,0,1,0,30,1,1,1,0,2,2
19894,12.0,1,29.3,10.82,75,0,0,0,1,0,30,1,0,1,0,3,0
19895,11.5,0,14.26,0.44,72,1,0,0,1,0,30,1,0,1,1,3,0
19896,11.68,0,19.08,5.35,36,0,0,0,1,0,30,1,0,1,0,3,0
19897,11.9,1,23.1,4.65,54,1,0,0,1,0,30,1,0,1,0,3,0
19898,11.8,1,19.78,2.13,37,1,0,0,1,0,30,0,1,1,0,1,6
19899,11.2,1,30.22,7.61,86,1,0,0,1,1,30,1,0,0,0,3,3
19900,11.38,1,16.15,6.95,45,1,0,0,1,0,30,1,1,1,0,3,0
19901,12.0,1,27.01,18.57,104,1,0,0,1,0,30,1,0,1,0,3,2
19902,12.0,1,30.94,6.61,66,2,0,0,1,0,7,1,0,1,0,1,9
19903,11.2,1,19.8,6.88,49,1,0,0,1,1,7,1,0,0,0,3,0
19904,11.7,0,18.11,3.74,32,0,0,0,1,0,7,1,0,1,0,3,3
19905,11.0,1,19.37,7.91,53,1,0,0,1,1,60,0,0,0,0,1,7
19906,12.0,1,84.45,6.69,127,1,0,1,1,6,7,1,1,0,0,1,8
19907,12.0,1,19.69,1.16,25,0,0,0,1,0,7,1,0,1,0,3,0
19908,11.5,0,36.12,12.01,59,2,0,0,1,0,7,1,0,1,0,2,2
19909,12.0,1,18.76,4.9,59,1,0,0,1,0,7,0,1,1,0,2,2
19910,11.5,1,71.86,15.04,127,1,0,1,1,0,3,1,0,1,0,2,5
19911,11.5,0,45.47,17.19,165,0,1,1,1,4,7,1,0,0,0,2,2
19912,11.3,1,16.25,4.63,27,0,0,0,1,0,7,1,0,1,0,3,0
19913,11.88,1,20.39,12.73,29,2,0,0,1,0,3,1,0,1,0,1,7
19914,11.58,1,26.26,6.06,75,0,0,0,1,0,7,1,0,1,0,3,0
19915,11.9,1,20.49,7.38,47,0,0,0,1,1,7,1,0,0,0,1,6
19916,12.0,1,21.36,8.28,61,1,0,0,1,0,7,1,1,1,0,3,0
19917,12.0,1,28.2,10.66,55,1,0,0,1,0,7,0,0,1,0,2,3
19918,11.0,0,15.21,4.98,32,1,0,0,1,0,7,1,0,1,0,1,7
19919,12.0,1,13.12,0.43,12,1,0,0,1,0,7,1,0,1,1,3,0
19920,11.2,0,19.0,2.45,24,0,0,0,1,0,3,1,0,1,0,3,1
19921,11.48,1,26.79,14.4,57,0,0,0,1,1,7,1,0,0,0,3,2
19922,11.38,1,33.63,10.23,101,0,0,0,1,0,7,1,1,1,0,3,0
19923,11.5,1,20.93,10.23,82,0,0,0,1,1,3,1,0,0,0,3,0
19924,11.68,0,27.12,6.06,69,1,0,0,1,0,7,1,1,1,0,3,4
19925,11.1,0,22.61,5.54,70,1,0,0,1,0,7,1,1,1,0,1,5
19926,12.0,1,21.63,3.34,40,0,0,0,1,0,3,1,0,1,0,3,0
19927,11.8,1,33.97,25.18,87,1,0,0,1,0,3,1,1,1,0,1,9
19928,11.18,1,41.03,11.63,93,1,0,0,1,0,3,1,0,1,0,1,6
19929,11.2,1,14.59,1.54,17,0,0,0,1,0,3,1,0,1,0,3,2
19930,11.5,1,17.24,2.41,26,1,0,0,1,0,15,0,0,1,0,3,0
19931,12.0,1,24.42,2.57,63,2,0,0,1,0,3,1,0,1,0,3,3
19932,11.0,1,46.46,7.65,116,2,0,1,1,0,3,1,1,1,0,3,0
19933,11.0,1,29.18,7.22,96,1,0,1,1,0,7,1,1,1,0,3,5
19934,11.0,1,54.25,10.6,117,0,0,1,1,0,7,1,1,1,0,3,3
19935,11.11,1,15.51,2.28,20,1,0,0,1,0,3,1,1,1,0,3,0
19936,11.8,1,30.94,7.66,78,1,0,0,1,0,3,1,1,1,0,3,0
19937,11.49,1,16.04,1.62,22,1,0,0,1,0,7,0,1,1,0,3,0
19938,11.0,1,18.32,2.24,35,1,0,0,1,0,3,1,0,1,0,3,0
19939,11.0,0,27.12,11.13,72,1,0,1,1,0,7,0,0,1,0,3,0
19940,11.8,0,12.05,2.65,12,0,0,0,1,0,7,1,0,1,0,3,0
19941,11.8,0,15.31,2.02,17,0,0,0,1,0,7,0,0,1,0,3,1
19942,11.0,1,15.52,1.95,27,1,0,0,1,0,7,1,0,1,0,3,0
19943,11.5,0,53.93,10.13,94,2,0,1,1,0,3,1,0,1,0,1,8
19944,12.0,1,32.54,11.97,67,1,0,0,1,0,7,1,0,1,0,3,0
19945,12.0,1,31.89,9.28,59,0,0,0,1,0,7,1,0,1,0,3,2
19946,11.5,1,22.79,5.91,59,1,0,0,1,0,3,0,0,1,0,3,0
19947,12.0,0,41.23,10.85,78,1,0,0,1,0,7,1,0,1,0,3,5
19948,11.46,1,16.99,3.22,22,2,0,0,1,0,7,1,0,1,0,3,0
19949,12.0,1,21.36,4.8,71,0,0,0,1,0,7,1,0,1,0,3,0
19950,11.5,0,21.69,9.9,47,0,0,0,1,0,3,1,1,1,0,1,8
19951,11.98,1,26.47,8.0,52,0,0,0,1,1,3,1,1,0,0,1,6
19952,11.5,1,17.23,1.22,36,0,0,0,1,0,3,1,1,1,0,3,0
19953,12.0,1,27.12,9.12,82,1,0,0,1,0,3,1,0,1,0,3,3
19954,11.5,1,28.1,8.38,59,1,0,0,1,0,3,0,1,1,0,3,4
19955,11.68,0,20.42,2.49,33,1,0,0,1,0,3,0,0,1,0,3,0
19956,12.0,0,68.17,17.48,97,2,0,0,1,0,3,1,1,1,0,3,1
19957,11.0,1,29.26,8.21,72,1,0,0,1,1,3,1,1,0,0,3,5
19958,11.6,1,16.58,1.71,108,1,0,0,1,0,30,0,0,1,1,3,0
19959,11.8,0,20.73,5.37,54,1,0,0,1,0,1,1,0,1,0,2,2
19960,11.0,1,16.48,2.91,39,1,0,0,1,0,3,0,0,1,0,3,1
19961,11.08,0,17.58,2.91,26,0,0,0,1,0,3,1,0,1,0,3,0
19962,11.98,1,27.44,7.24,91,2,0,1,1,2,1,1,0,0,0,3,0
19963,11.3,1,14.59,4.73,39,0,0,0,1,1,3,0,0,0,0,3,2
19964,11.5,1,15.21,3.94,31,1,0,0,1,0,3,1,0,1,0,3,0
19965,11.0,0,15.17,3.48,26,2,0,0,1,0,1,1,0,1,0,3,0
19966,11.98,1,25.05,2.38,38,0,0,0,1,0,1,1,0,1,0,3,1
19967,11.88,1,21.81,2.1,56,0,0,0,1,1,3,1,1,0,0,3,3
19968,12.0,1,34.63,4.93,95,2,0,1,1,1,1,1,0,0,0,3,0
19969,11.08,1,33.43,6.6,111,2,0,1,1,0,1,1,1,1,0,3,0
19970,11.0,1,59.77,12.83,129,2,0,1,1,1,1,1,0,0,0,1,10
19971,11.8,1,18.54,1.4,21,0,0,0,1,0,3,1,1,1,0,3,0
19972,11.5,1,13.12,0.86,72,1,0,0,1,0,3,1,0,1,1,3,0
19973,11.5,0,14.07,1.68,21,1,0,0,1,0,1,1,0,1,0,3,0
19974,11.5,1,34.19,10.52,98,2,0,1,1,0,1,1,1,1,0,3,2
19975,11.58,1,34.39,11.42,84,2,0,1,1,0,1,1,1,1,0,2,3
19976,11.0,1,26.57,9.75,83,0,0,1,1,0,3,1,0,1,0,3,0
19977,11.88,0,20.49,5.74,53,2,0,0,1,0,1,1,1,1,0,3,4
19978,11.7,1,35.81,6.64,105,2,0,1,1,1,1,1,0,0,0,1,9
19979,12.0,1,23.96,5.04,56,0,0,0,1,0,3,1,0,1,0,2,5
19980,11.5,1,24.94,7.47,81,1,0,0,1,1,3,0,0,0,0,2,4
19981,11.8,1,19.69,3.41,32,0,0,0,1,0,1,1,0,1,0,3,2
19982,11.0,1,19.52,11.08,80,1,0,0,1,0,1,1,1,1,0,3,3
19983,11.0,1,22.12,5.78,24,1,0,0,1,0,1,1,1,1,0,3,0
19984,11.88,1,21.69,5.58,59,2,0,0,1,1,1,0,0,0,0,3,0
19985,11.8,0,28.05,4.71,101,2,0,1,1,0,3,1,0,1,0,3,0
19986,11.28,1,35.81,12.08,101,1,0,1,1,1,1,1,0,0,0,2,4
19987,11.2,1,38.32,11.2,110,2,0,1,1,2,1,1,1,0,0,3,0
19988,12.0,1,27.01,9.64,113,1,0,1,1,1,1,1,1,0,0,3,1
19989,11.3,1,18.44,2.8,37,2,0,0,1,1,1,1,0,0,0,3,0
19990,11.2,1,34.3,9.48,97,2,0,1,1,0,1,1,1,1,0,3,2
19991,11.0,1,27.09,5.15,53,2,0,0,1,0,1,1,1,1,0,3,1
19992,11.55,1,21.36,5.58,86,2,0,0,1,2,1,1,0,0,0,3,0
19993,11.25,0,19.06,8.75,27,2,0,0,1,0,1,1,0,1,0,3,3
19994,11.8,1,31.7,10.51,59,0,0,0,1,0,1,0,0,1,0,1,7
19995,12.0,1,30.81,10.87,94,0,0,1,1,6,1,1,0,0,0,3,1
19996,12.0,1,26.57,4.63,65,0,0,0,1,2,1,1,0,0,0,3,2
19997,12.0,1,53.14,9.63,135,2,0,1,1,6,1,0,0,0,0,1,12
19998,11.68,1,13.55,2.09,15,0,0,0,1,0,1,1,0,1,0,3,1
19999,11.3,0,26.59,10.06,88,2,0,1,1,3,3,0,0,0,0,1,6
20000,11.4,1,42.66,6.56,97,2,0,0,1,0,1,1,1,1,0,3,0
20001,11.0,1,67.08,10.33,128,2,0,1,1,1,1,1,0,0,0,3,2
20002,11.58,1,34.39,11.42,84,2,0,1,1,1,1,1,1,0,0,3,2
20003,11.0,0,33.63,10.67,75,2,0,0,1,1,1,1,1,0,0,1,6
20004,11.88,1,20.28,6.39,46,2,0,0,1,1,1,1,0,0,0,3,0
20005,11.5,1,64.91,12.03,139,2,0,1,1,1,1,0,0,0,0,1,10
20006,11.2,1,20.49,5.55,75,1,0,0,1,3,1,1,1,0,0,3,4
20007,11.2,1,15.19,4.31,57,1,0,0,1,3,1,1,0,0,0,3,2
20008,11.68,1,32.11,7.18,49,2,0,0,1,0,1,1,0,1,0,3,0
20009,11.0,1,27.09,6.39,53,2,0,0,1,0,1,1,1,1,0,3,0
20010,11.7,1,22.77,5.87,103,2,0,1,1,1,1,0,0,0,0,3,3
20011,11.5,0,33.64,10.11,94,2,0,1,1,1,1,1,0,0,0,3,0
20012,11.88,1,15.19,4.78,21,0,0,0,1,0,1,1,0,1,0,3,1
20013,11.5,1,33.43,8.3,96,2,0,0,1,1,1,1,0,0,0,1,10
20014,11.3,0,13.76,0.62,25,2,0,0,1,0,1,0,0,1,0,3,0
20015,11.98,1,16.88,2.32,23,0,0,0,1,0,1,1,0,1,0,3,0
20016,12.0,1,29.51,3.1,63,1,0,0,1,0,1,1,0,1,0,3,1
20017,11.38,1,34.19,8.24,101,2,0,1,1,0,1,1,0,1,0,3,3
20018,11.0,1,16.45,0.69,17,1,0,0,1,1,1,1,1,0,0,3,0
20019,11.38,0,52.31,12.16,106,2,0,1,1,6,1,1,0,0,0,2,4
20020,11.88,0,14.07,1.53,16,1,0,0,1,0,1,1,0,1,0,3,0
20021,11.38,1,24.94,9.21,105,2,0,1,1,1,1,0,0,0,0,1,9
20022,11.58,1,16.67,1.48,25,2,0,0,1,0,1,1,0,1,0,3,0
20023,11.8,0,33.63,9.05,75,2,0,0,1,1,1,0,0,0,0,1,10
20024,11.2,1,47.54,10.88,140,2,0,1,1,2,1,1,1,0,0,3,3
20025,11.68,1,33.84,5.8,121,2,0,1,1,2,1,0,0,0,0,3,1
20026,11.5,1,35.81,9.59,108,1,0,1,1,1,1,1,1,0,0,3,3
20027,12.0,1,37.98,8.51,83,1,0,0,1,3,1,0,0,0,0,3,5
20028,11.28,0,19.52,6.15,41,1,0,0,1,1,1,0,0,0,0,3,2
20029,11.98,1,26.47,9.67,72,2,0,0,1,0,1,1,1,1,0,3,3
20030,11.18,1,15.19,6.33,41,1,0,0,1,1,1,0,0,0,0,3,0
20031,11.5,1,37.98,9.0,85,2,0,0,1,2,1,1,0,0,0,1,8
20032,12.0,1,19.8,6.68,58,1,0,0,1,2,1,1,0,0,0,3,0
20033,11.98,1,24.95,7.7,37,2,0,0,1,1,1,1,0,0,0,3,0
20034,11.2,1,26.03,8.4,111,2,0,1,1,1,1,0,0,0,0,3,0
20035,11.5,1,33.63,13.89,113,1,0,1,1,3,1,1,1,0,0,1,7
20036,12.0,1,21.32,7.81,52,1,0,0,1,1,1,1,1,0,0,3,2
20037,11.98,0,37.76,13.74,101,2,0,1,1,1,1,1,1,0,0,3,0
20038,11.9,1,26.03,12.08,91,2,0,0,1,0,1,1,0,1,0,3,1
20039,11.6,1,15.19,6.27,36,2,0,0,1,1,1,1,1,0,0,3,0
20040,11.8,1,26.03,12.48,91,2,0,0,1,1,1,1,1,0,0,3,0
20041,11.2,1,17.56,2.12,42,2,0,0,1,0,1,0,0,1,0,3,0
20042,11.68,1,30.94,6.8,96,2,0,0,1,0,1,1,0,1,0,2,5
20043,12.0,1,31.26,7.11,112,2,0,1,1,0,1,1,0,1,0,3,0
20044,11.2,1,35.81,11.9,116,2,0,1,1,0,1,1,1,1,0,3,0
20045,11.18,1,26.03,13.86,107,1,0,1,1,0,1,1,1,1,0,3,5
20046,12.0,0,15.31,0.68,15,1,0,0,1,0,1,1,0,1,0,3,1
20047,11.8,1,19.52,9.81,86,1,0,0,1,0,1,1,0,1,0,1,6
20048,11.38,0,20.49,7.76,49,0,0,0,1,0,1,1,0,1,0,3,2
20049,11.98,1,31.35,8.49,78,2,0,0,1,1,1,1,0,0,0,2,4
20050,11.8,0,19.3,1.9,53,1,0,0,1,0,1,1,0,1,0,3,1
20051,11.26,1,20.06,8.46,88,1,0,0,1,0,30,1,1,1,0,3,0
20052,12.0,1,19.69,1.73,34,0,0,0,1,0,30,1,0,1,0,3,0
20053,12.0,0,15.31,12.69,20,0,0,0,1,0,30,1,0,1,0,3,0
20054,11.58,0,15.62,3.63,132,1,0,0,1,0,30,1,0,1,0,3,0
20055,11.88,1,36.8,10.78,108,1,0,1,1,4,30,0,0,0,0,2,5
20056,11.5,1,33.63,12.43,106,1,0,1,1,0,30,1,1,1,0,3,3
20057,12.0,1,19.63,3.17,19,2,0,0,1,0,30,0,0,1,0,3,0
20058,12.0,1,19.06,2.82,27,1,0,0,1,0,30,1,0,1,0,3,0
20059,11.2,0,34.28,6.24,77,2,0,0,1,2,30,1,0,0,0,3,1
20060,11.6,1,20.6,8.66,60,0,0,0,1,2,30,1,0,0,0,1,6
20061,12.0,0,66.21,8.5,113,0,0,1,1,1,30,1,0,0,0,3,4
20062,11.48,0,22.61,5.54,59,1,0,0,1,0,30,1,1,1,0,3,2
20063,11.0,1,20.1,5.3,50,0,0,0,1,0,30,0,0,1,0,3,0
20064,11.2,0,13.44,0.04,12,2,0,0,1,0,30,1,0,1,1,3,0
20065,11.3,0,52.54,11.47,166,2,0,1,1,1,30,1,1,0,0,3,0
20066,11.58,0,33.09,14.91,67,1,0,0,1,0,30,0,1,1,0,1,6
20067,11.0,0,35.35,7.57,95,0,0,0,1,0,30,1,0,1,0,2,1
20068,11.0,1,30.81,14.99,75,2,0,0,1,0,30,1,0,1,0,2,3
20069,11.0,1,20.17,7.27,49,1,0,0,1,0,30,1,1,1,0,1,9
20070,11.8,0,17.58,1.23,17,1,0,0,1,0,30,1,1,1,0,3,0
20071,11.18,1,20.23,9.26,56,1,0,0,1,0,30,0,0,1,0,3,4
20072,11.0,1,20.31,7.54,62,0,0,0,1,0,30,1,0,1,0,3,0
20073,12.0,0,26.59,5.83,78,2,0,0,1,0,30,0,1,1,0,3,2
20074,12.0,1,42.12,9.79,111,2,0,1,1,0,30,1,1,1,0,1,9
20075,11.0,1,64.91,20.04,140,1,0,1,1,1,30,0,0,0,0,1,8
20076,11.18,1,31.59,9.89,101,1,0,1,1,0,30,1,1,1,0,1,7
20077,11.0,1,27.01,11.92,114,0,0,1,1,1,30,0,1,0,0,1,11
20078,11.2,1,24.2,15.83,50,1,0,0,1,1,30,0,0,0,0,3,0
20079,12.0,1,16.81,1.17,19,1,0,0,1,0,120,0,0,1,0,3,0
20080,11.5,0,14.45,0.73,72,1,0,0,1,0,30,0,0,1,1,3,0
20081,11.0,0,13.22,1.24,17,1,0,0,1,0,30,1,1,1,0,3,0
20082,12.0,1,22.44,7.25,63,1,0,0,1,0,30,1,1,1,0,3,0
20083,11.8,0,17.89,1.93,18,1,0,0,1,0,30,1,1,1,0,3,0
20084,11.6,1,24.2,10.99,53,1,0,0,1,0,30,1,1,1,0,3,0
20085,11.68,1,15.06,1.05,14,0,0,0,1,0,30,1,1,1,0,3,0
20086,12.0,1,35.81,11.06,93,0,0,1,1,0,30,1,0,1,0,2,5
20087,11.5,1,21.36,6.49,62,1,0,0,1,2,30,1,0,0,0,3,0
20088,12.0,1,21.36,6.59,50,2,0,0,1,0,30,1,1,1,0,3,2
20089,11.8,1,24.6,6.42,59,0,0,0,1,1,30,1,0,0,0,3,2
20090,11.5,1,36.23,10.0,92,0,0,1,1,0,30,0,0,1,0,1,6
20091,12.0,1,27.01,17.65,103,0,0,1,1,2,30,1,0,0,0,2,1
20092,11.8,1,20.53,3.48,43,1,0,0,1,1,30,1,1,0,0,3,0
20093,11.8,1,19.53,6.9,48,1,0,0,1,0,30,1,0,1,0,3,2
20094,11.58,1,12.91,0.59,17,1,0,0,1,0,30,0,0,1,0,3,0
20095,11.2,1,16.59,1.79,19,1,0,0,1,0,30,0,1,1,0,3,2
20096,11.1,1,20.93,11.09,72,1,0,1,1,0,30,1,0,1,0,3,0
20097,11.0,0,19.08,4.54,51,1,0,0,1,0,30,1,0,1,0,3,0
20098,12.0,1,26.36,15.64,89,1,0,1,1,0,30,1,0,1,0,1,9
20099,11.0,0,13.76,2.75,12,2,0,0,1,0,30,1,0,1,0,3,0
20100,11.8,1,17.02,2.24,15,0,0,0,1,0,30,0,0,1,0,3,0
20101,11.0,1,31.47,11.0,71,0,0,0,1,2,30,1,0,0,0,1,9
20102,11.58,1,16.59,0.98,12,0,0,0,1,0,30,1,0,1,1,3,0
20103,11.8,1,43.41,11.46,86,2,0,0,1,1,15,1,0,0,0,3,4
20104,11.0,1,14.59,2.16,28,0,0,0,1,0,30,1,0,1,0,3,0
20105,11.8,1,18.43,5.09,24,0,0,0,0,0,30,0,0,1,0,3,2
20106,12.0,0,20.82,5.77,55,0,0,0,1,0,15,1,0,1,0,3,2
20107,11.0,0,15.17,2.12,17,0,0,0,1,0,30,0,0,1,0,3,0
20108,12.0,1,24.74,1.9,22,2,0,0,1,0,30,1,1,1,0,3,0
20109,11.38,0,26.05,8.01,58,2,0,0,1,1,30,1,0,0,0,3,3
20110,11.0,1,18.32,4.85,37,1,0,0,1,0,15,1,1,1,0,3,0
20111,11.0,1,41.9,11.47,101,0,0,0,1,1,120,1,1,0,0,2,3
20112,11.0,1,19.86,5.18,54,0,0,0,1,0,30,0,0,1,0,3,0
20113,11.0,0,15.52,3.26,22,0,0,0,1,0,15,1,0,1,0,3,0
20114,11.2,0,30.91,3.78,62,2,0,0,1,0,15,1,1,1,0,2,2
20115,12.0,1,30.05,8.5,67,0,0,1,1,0,30,1,1,1,0,3,0
20116,11.98,1,46.13,10.8,98,1,0,1,1,0,30,1,1,1,0,3,0
20117,12.0,1,73.55,21.13,132,2,0,1,1,1,15,1,0,0,0,1,10
20118,12.0,0,77.83,20.65,120,0,0,1,1,1,30,0,0,0,0,1,14
20119,11.0,1,19.08,8.29,64,0,0,0,1,1,30,0,0,0,0,1,7
20120,11.0,1,49.89,21.23,119,1,0,1,1,0,15,1,1,1,0,1,9
20121,11.0,1,13.12,1.42,60,0,0,0,1,0,15,0,0,1,1,3,0
20122,11.0,0,19.52,6.91,49,0,0,0,1,0,30,1,0,1,0,3,3
20123,11.88,1,32.76,13.25,75,0,0,0,1,0,30,1,1,1,0,3,0
20124,12.0,1,21.25,2.23,39,0,0,0,1,0,15,0,0,1,0,3,0
20125,11.0,0,19.84,5.5,58,0,0,0,1,0,30,1,0,1,0,3,0
20126,12.0,0,14.89,0.71,120,0,0,0,1,0,30,0,0,1,1,3,0
20127,11.5,0,29.72,4.09,109,1,0,1,1,0,30,1,0,1,0,3,0
20128,11.58,1,22.77,10.98,73,0,0,0,1,0,15,1,0,1,0,3,0
20129,11.5,1,24.62,3.45,61,0,0,0,1,0,30,1,1,1,0,3,3
20130,11.98,1,26.17,6.96,79,0,0,1,1,1,30,1,1,0,0,3,1
20131,12.0,1,19.06,1.75,29,0,0,0,1,0,15,1,0,1,0,3,1
20132,12.0,1,20.28,10.17,48,1,0,0,1,0,30,1,1,1,0,3,1
20133,11.0,1,45.44,10.15,132,1,0,1,1,0,30,1,0,1,0,2,2
20134,11.3,0,21.58,3.26,41,0,0,0,1,0,30,1,1,1,0,3,0
20135,11.88,1,22.66,11.27,42,1,0,0,1,0,30,1,0,1,0,3,0
20136,11.0,1,16.88,4.4,27,1,0,0,1,0,15,0,0,1,0,3,0
20137,11.58,1,33.63,14.62,109,0,0,1,1,0,15,1,0,1,0,3,0
20138,11.8,1,16.26,2.95,37,0,0,0,1,0,60,0,0,1,0,3,2
20139,11.28,1,21.69,11.62,76,1,0,0,1,0,15,1,0,1,0,3,5
20140,12.0,1,24.18,3.68,73,0,0,0,1,0,30,0,0,1,0,3,0
20141,12.0,1,18.34,1.97,33,0,0,0,1,0,30,1,0,1,0,3,2
20142,12.0,1,35.81,11.71,98,0,0,0,1,1,30,0,0,0,0,1,8
20143,12.0,1,20.28,6.34,35,0,0,0,1,0,15,0,0,1,0,3,0
20144,11.5,1,13.55,1.62,17,1,0,0,1,0,30,0,0,1,0,3,0
20145,11.8,0,29.72,8.52,91,1,0,0,1,1,30,1,1,0,0,3,4
20146,11.6,1,16.99,1.7,19,0,0,0,1,0,15,1,0,1,0,3,0
20147,12.0,1,23.96,2.56,57,0,0,0,1,0,30,1,0,1,0,3,4
20148,11.5,0,15.83,10.89,89,0,0,0,1,0,30,1,0,1,0,3,2
20149,12.0,1,26.36,9.26,69,1,0,1,1,0,15,1,1,1,0,2,3
20150,12.0,1,20.73,2.36,34,0,0,0,1,0,30,0,1,1,0,3,0
